energy_PerServing,carbohydrates_PerServing,sugars_PerServing,fiber_PerServing,proteins_PerServing,sodium_PerServing,totalFat_PerServing,product_name,serving_size_grams
104.86,0,0,0,0,0.32998,3.0002,Stuffed Manzanilla Placed Olives With Minced Pimiento,14
104.86,0,0,0,0,0.32998,3.0002,Stuffed Manzanilla Placed Olives With Minced Pimiento,14
104.85,0,0,0,0,0.33,3,Stuffed Manzanilla Thrown Olives With Minced Pimiento,15
104.85,0,0,0,0,0.33,3,Stuffed Manzanilla Thrown Olives With Minced Pimiento,15
104.85,0,0,0,0,0.33,3,Stuffed Manzanilla Thrown Olives With Minced Pimiento,15
62.8,0,0,0,0,0.31,1.5,Placed Olives,10
83.72,0.9997,0,0,0,0.32994,2.4999,Spanish Queen Thrown Olives,13
104.85,1.0005,0,0,0,0.33,3,Salad Olives With Pimiento,15
104.85,1.0005,0,0,0,0.33,3,Salad Olives With Pimiento,15
418.18,0,0,0,0,0.105,14,Soft Margarine 80% Vegetable Oil,14
418.18,0,0,0,0,0.09506,13.0004,"Margarine, Corn Oil",14
418.18,0,0,0,0,0.09506,17.9998,Salted Sweet Cream Butter,14
376.04,1.9992,1.9992,0,1.9992,0.09492,14.9996,Cream Cheese,28
334.49,1.9995,1.9995,0,1.9995,0.11997,11.501,"Cream Cheese Spread, Original",31
251.1,2.001,2.001,0,2.001,0.1401,7.5,"Cream Cheese, Light",30
0,0,0,0,0,0,0,Classic Tea,2.2
0,0,0,0,0,0,0,Decaffeinated Classic Tea,1.9
41.84,1,0,0,0,0,0.5,"Non-Dairy Creamer, Original",2
41.84,1,0,0,0,0,0.5,"Non-Dairy Creamer, Original",2
209.2,13,10,0,0,0.005,0,"Concord Grape Jelly, Grape",20
209.2,13,10,0,0,0.005,0,"Concord Grape Jelly, Grape",20
209.2,13,10,0,0,0.005,0,Strawberry Preserves,20
209.2,13,10,0,0,0.005,0,"Strawberry Preserves, Strawberry",20
836.8,7.0016,3.0016,1.984,8,0.15008,19.5008,Creamy Peanut Butter,32
292.53,1.9992,0.9996,0,3.0009,0.27006,8.001,Singles American Cheese Product,21
251.18,2.0007,0.9994,0,3.0001,0.25004,6.9996,American Singles Cheese Product,19
251.18,2.0007,0.9994,0,3.0001,0.25004,6.9996,"American Singles, Pasteurized Prepared Cheese Product",19
335.16,0.9996,0,0,7.9996,0.16996,9.5004,Shredded Mozzarella Cheese,28
335.16,0.9996,0,0,7.9996,0.16996,9.5004,Shredded Mozzarella Cheese,28
460.32,0.9996,0,0,7,0.18004,14,Mild Cheddar Cheese,28
460.32,0.9996,0,0,7,0.18004,14,Extra Sharp Cheddar Cheese,28
460.32,0.9996,0,0,7,0.18004,14,Extra Sharp Cheddar,28
460.32,0.9996,0,0,7,0.18004,14,Shredded Sharp Cheddar Cheese,28
376.34,3.999,2.0026,0,6.0016,0.15004,10.0006,Italian Style Part Skim Ricotta Cheese,62
83.7,0,0,0,2,0.1,2.5,"Grated Cheese, Parmesan",5
83.7,1,0,0,2,0.1,2.5,Grated Parmesan & Romano Cheese,5
587.6,23.998,6.994,5.98,6.006,0.4394,2.496,Low Fat Pork & Beans,130
334.5,0,0,0,4.9995,0.31995,9.501,Naturally Hardwood Smoked Bacon,15
334.5,0,0,0,4.9995,0.31995,9.501,Naturally Hardwood Smoked Bacon,15
462.8,18.005,1.001,5.98,6.006,0.4797,1.495,Traditional Refried Beans,130
1086.4,50.001,7,2.03,9.002,0.6503,3.003,"Macaroni And Cheese Dinner, Original",70
334.44,9,1.0008,0,1.0008,0.07002,5.499,Pie Crusts,18
502.18,26.9994,0.9996,2.992,2.9988,0.02992,0,Hash Brown Potatoes,34
83.98,4.9997,4.0001,0,0,0.23001,0,Chili Sauce,17
376.25,12,7,3,2,0.4,4.5,Pasta Sauce Flavored With Meat,125
292.5,12,7,3,2,0.4,1.5,Pasta Sauce With Mush Rooms,125
501.97,29.0035,29.0035,0,1.0011,0.00994,0,"Apple Juice, Apple",71
626.34,36.9964,36.9964,0,1.0001,0.02993,0,"Juice Cocktail, Grape",73
460.79,27.0013,23.998,0,1.0011,0,0,"Orange Juice, Original",71
544,31,29,2,1,0.01,0,California Sun-Dried Raisins,40
125.55,4.9977,2.0007,2.025,0.9963,0,0,Cut Green Beans,81
417.6,20.997,5.004,0.99,2.997,0,0.999,Whole Kernel Golden Corn,90
252,9.999,3.996,1.98,1.998,0.0153,0,Mixed Vegetables,90
107.1,2.9988,1.9992,2.04,1.9992,0.0255,0,Winter Blend Vegetables,102
127.3,4.997,3.002,1.995,0.9975,0.03515,0,Florentine Style Vegetables,95
292.88,1.9992,0.9996,0,1.9992,0.09492,10.0016,Neufchatel Cheese,28
85.2,3.996,2.004,2.04,0,0.2904,0,French Style Green Beans,120
104.67,1.9998,0.9999,0,0,0,3.0006,Whipped Topping,9
104.67,1.9998,0.9999,0,0,0,3.0006,Whipped Topping,9
125.33,2.9963,0.996,0.996,2.0003,0.12533,0,Chopped Spinach,83
252,9.999,3.996,2.97,1.998,0.0297,0,Peas & Carrots,90
294.59,11.9972,3.9961,4.005,5.0018,0,0,Green Peas,89
252,9.999,3.996,1.98,1.998,0.0153,0,Mixed Vegetables,90
211.4,13.006,9.002,1.96,0.994,0,0,Unsweetened Whole Strawberries,140
209.2,13,10,0,0,0.005,0,"Preserves, Strawberry",20
1086.4,50.001,8.001,2.03,9.002,0.5502,3.003,"Macaroni And Cheese Dinner, Thick 'N Cheesy",70
41.85,2,1,0,0,0.025,0,"Pure Prepared Mustard, Honey",5
211.2,11.004,3.996,3,2.004,0.0096,0,100% Pure Pumpkin,120
104.76,1.0008,0,0,0,0.135,1.9998,"Olives, Jumbo Ripe Pitted",18
462.8,19.006,0,7.02,6.994,0.3705,1.001,Black Beans,130
462.8,18.005,1.001,5.98,6.006,0.3302,2.002,"Garbanzo Beans, Chick Peas",130
294.59,11.9972,3.9961,4.005,5.0018,0,0,Petite Green Peas,89
209.2,13,10,0,0,0.005,0,"Apple Jelly, Apple",20
209.2,13,10,0,0,0.01,0,"Preserves, Apricot",20
209.2,13,10,0,0,0.005,0,Peach,20
209.2,13,10,0,0,0.01,0,"Blackberry Preserves, Blackberry",20
209.2,13,10,0,0,0.01,0,"Marmalade, Orange",20
209.2,13,10,0,0,0.005,0,Red Raspberry Preserves,20
335.16,0.9996,0,0,7.9996,0.16996,9.5004,Finely Shredded Mozzarella Cheese,28
334.5,0,0,0,4.9995,0.16995,9.501,"Lower Sodium Sliced Bacon, Hardwood Smoked",15
124.1,4.998,1.9975,2.04,1.9975,0.02465,0,Stir Fry Vegetables,85
251.72,3.0008,2.0026,0,6.9998,0.15004,5.0034,Italian Style Ricotta Cheese,62
502.04,0,0,0,0,0,14.9996,Canola Oil,14
62.76,4,4,0,0,0,0,Light Brown Sugar,4
62.76,4,4,0,0,0,0,Dark Brown Sugar,4
502.2,30,29.001,0,0,0,0,Confectioners Powdered Sugar,30
62.76,4,4,0,0,0,0,Light Brown Sugar,4
21.3,0.999,0.999,0.99,0,0.18,0,Sauerkraut,30
502.2,30,29.001,0,0,0,0,Confectioners Powdered Sugar,30
83.61,1.9998,0.9999,0,0,0.00504,1.9998,Lite Whipped Topping,9
627.6,20.001,9.999,0,0.999,0.1149,10.998,"Chipsters, Real Chocolate Chip Cookies",30
627.88,22.9988,11,1.012,2.002,0.30008,7.4976,"Cinnamon Rolls With Icing, Cinnamon",44
419.25,21.0012,3.0014,0.989,3.0014,0.3698,1.0019,"Biscuits, Buttermilk",43
419.25,21.0012,3.0014,0.989,3.0014,0.39001,1.0019,Original Biscuits,43
104.85,0,0,0,0,0.33,3,Stuffed Manzanilla Thrown Olives With Minced Pimiento,15
543.27,21.0015,21.0015,0,2.9991,0.04992,5.499,Sweetened Condensed Milk,39
41.84,2,0,0,0,0,0,Non-Dairy Lite Creamer,2
167.4,7,0,0,1,0.22,1,Chicken Seasoning & Coating Mix,10
460.2,17.9998,11.0006,4.004,1.9994,0.13988,3.9988,"Slim Rite French Vanilla Shake Mix, French Vanilla",26
460.2,17.9998,6.0008,4.992,1.9994,0.12012,3.4996,Slim Rite Milk Chocolate Shake Mix,26
878.8,19,16,2,5,0.02,21,Chocolate Peanut Clusters,40
836.8,24,20,2,2,0.0152,20,Chocolate Bridge Mix,40
711.2,28,24,1,1,0.02,13,Chocolate Covered Raisins,40
878.8,22,20,1,3,0.02,21,Chocolate Covered Peanuts,40
251.04,16,10,0,0,0.06496,0,"Candy Disks, Butterscotch",16
544,29,19,0,3,0.0248,0,"Fruit Gummies, Gummi Bears",40
544.74,30.0006,20.0004,0,2.9988,0.0252,0,Gummi Worms Fruit Gummies,42
627.71,36.9984,33.0009,0,0,0,0,Jelly Beans Candies,41
627.6,38,38,0,0,0,0,"Candies, Dinner Mints",40
502,28,20,0,2,0.0048,0,"Gummies, Peach Rings",40
544,30,22,0,2,0.02,0,"Fruit Gummies, Sour Gummi Bears",40
585.06,31.9998,22.9992,0,2.9988,0.0252,0,Sour Neon Worms Fruit Gummies,42
585.6,34,28,0,0,0,0,Sour Slices Jelly Candies,40
251.1,15,10.0005,0,0,0.01005,0,"Spearmint Candies, Starlight Mints",15
502.2,2.001,0.999,0,24.999,0.0801,1.5,"Whey & Soy Protein, Flavored Drink Mix, Vanilla",30
188.02,10.9998,7,0,0,0,0,Lollipop Bouquet,14
669.48,39.0012,22.9992,0,1.9992,0.00504,0,Valentine Marshmallow,42
753.2,28,17,1,2,0.16,14,Milk Chocolate Covered Pretzels,40
794.8,29,19,0,2,0.17,15,Yogurt Covered Pretzels,40
376.48,22.9996,19.0008,0,0,0,0,Happy Easter Plush Toy With Brach's Jelly Beans,26
461.04,27.999,25.0002,0,0,0.0051,0,Bunny Lollipop,34
461.04,27.999,25.0002,0,0,0.0051,0,Bunny Lollipop,34
461.04,27.999,25.0002,0,0,0.0051,0,Bunny Lollipop,34
1004.4,57,55.002,0,0,0,2.004,Jewelry Candy,60
961.2,57,55.002,0,0,0,0,Princess Candy Jewelry,60
961.2,57,55.002,0,0,0,0,Sports Candy Jewelry,60
209.16,13.0004,13.0004,0,0,0,0,Flashlight With Candy,14
125.65,5.0001,1.0003,0,1.0003,0,1.0003,"Comforts For Toddler, Yogurt Puffs Puffed Whole Grain Snack, Strawberry",7
753,42,24,0,3,0.015,0,Santa Gummy,50
794.8,27,22,0,2,0.03,14,Malted Milk Balls,40
627.6,38,33,0,0,0,0,"Candies, Cherry Sours",40
585.6,34,29,0,0,0,0,"Jellies, Orange Slices",40
585.6,34,29,0,0,0,0,Fruit Slices Jellies,40
585.06,34.9986,30.0006,0,0,0,0,"Jellies, Spice Drops",42
585.06,34.9986,29.001,0,0,0,0,"Candies, Assorted Juju Fish",42
628.04,14,0,1.008,1.9992,0.08008,12.9976,Lightly Salted Potato Chips,28
83.7,0,0,0,2,0.09,2.5,Grated Romano Cheese,5
250.88,0,0,0,12.9976,0.24976,0.4984,Tuna In Water,56
794.8,27,19,1,2,0.2,14,Pretzel Bits,40
543.43,25.0015,8.0011,0.992,1.9995,0.14012,3.0008,"Graham Crackers, Honey",31
418.32,20.0004,1.9992,1.988,2.9988,0.50988,2.002,"Potato Classics, Zesty Au Gratin",28
62.76,4,4,0,0,0,0,Sugar,4
585.36,26.001,3.0024,1.998,5.0004,0.23976,1.5012,Split Top Wheat Bread,54
334.72,16,2,0.992,3.0016,0.17984,0.9984,Italian Wheat Bread,32
335.1,15,0,0.99,2.001,0.1701,0.501,Italian Enriched Bread,30
459.45,18,3.0015,3.015,4.9995,0.23985,1.4985,Whole Wheat,45
376.56,18,2.0016,1.008,2.9988,0.16992,1.0008,Texas Toast,36
376.86,15.9984,1.9998,2.013,3.9996,0.16005,1.5015,12 Grain Bread,33
376.56,16.9992,2.0016,2.016,3.9996,0.15984,1.0008,100% Whole Wheat,36
669.44,31.0016,1.9968,1.024,6.0032,0.33984,1.4976,"Kaiser, Enriched Rools",64
669.44,31.0016,1.9968,1.024,6.0032,0.33984,1.4976,Steak Rolls,64
544.05,23.9985,3.0015,0.99,4.0005,0.27,1.4985,Hamburger Enriched Rolls,45
502.65,23.9985,3.0015,0.99,3.0015,0.22995,1.4985,Hot Dog Enriched Rolls,45
670.32,29.9991,4.0014,1.026,4.9989,0.36024,2.0007,Potato Hamburger Rolls,57
334.54,19.0017,1.9995,3.999,3.999,0.19995,1.0019,Lite Hamburger Enriched Rolls,43
292.88,14,1.9992,1.008,2.9988,0.12992,0.5012,Wheat Bread,28
459.42,19.9994,2.9982,0.988,2.9982,0.24016,1.9988,Potato Dinner Rolls,38
292.88,13.0004,0.9996,0,1.9992,0.12992,0.9996,Stuffing Bread Cubes,28
1211.97,34.0019,16.9974,0.994,3.0033,0.16969,16.9974,Iced Honey Buns,71
1211.97,35.003,16.9974,0.994,3.0033,0.16969,23.004,Iced Honey Buns,71
963.3,29.9991,15.9999,1.026,2.9982,0.25023,16.9974,Mini Donuts,57
1212.42,31.0002,15.9984,1.98,3.9996,0.25014,27.0006,Rich Frosted Mini Donuts,66
293.26,16.0003,10.0018,0,1.0019,0.15996,0.4988,Angle Food Cake,43
1004.22,31.9977,19.0008,1.008,1.9971,0.27027,16.002,Glazed Straberry Mini Donuts,63
418.32,15.9992,0.9996,1.008,0.9996,0.05012,5.0008,Pecan Spins,28
585.76,21,1.9992,1.008,1.9992,0.13496,5.0008,"Sourdough Pretzel Pieces, Honey Mustard & Onion",28
543.48,18.0012,0,1.008,2.9988,0.28,6.0004,"Sourdough Pretzel Pieces, Seasoned Ranch",28
628.04,15.9992,0,1.008,1.9992,0.01008,10.9984,Potato Chips,28
543.48,18.0012,0,1.008,1.9992,0.12012,7.5012,Restaurant Style Tortilla Chips,28
62.31,3.0008,1.0013,0.992,0,0.16988,0,"Thick & Chunky Salsa, Hot",31
62.31,3.0008,1.0013,0.992,0,0.16988,0,"Thick & Chunky Salsa, Medium",31
62.31,3.0008,1.0013,0.992,0,0.16988,0,"Thick & Chunky Salsa, Medium",31
82.88,4,2,0.992,0.9984,0.16992,0,"Black Bean & Corn Salsa, Medium",32
62.31,3.0008,1.0013,0.992,0,0.16988,0,"Thick & Chunky Salsa, Mild",31
62.31,3.0008,1.0013,0.992,0,0.16988,0,Thick & Chunky Medium Salsa,31
668.92,15.9992,0.9996,0,1.9992,0.22008,11.998,Crunchy Cheese Curls,28
83.61,4.00005,0,0,0,0.005,0,"Ice Cream Cups, Crispy, Flavorful Tasting Cake Cups",4.5
209.43,12.0003,3.0004,0,0.9997,0.02002,0,Sugar Cones,13
668.92,14,0.9996,2.996,1.9992,0.29988,13.5016,Popcorn,28
711.2,13.0004,0.9996,1.988,1.9992,0.25004,14.9996,Popcorn,28
628.04,15.9992,0.9996,1.008,1.9992,0.26012,11.4996,Baked Puffs,28
628.04,15.9992,0.9996,1.008,1.9992,0.26012,11.4996,Baked Cheese Balls,28
460.32,21.9996,0.9996,1.008,1.9992,0.47992,0.9996,Extra Thin Pretzels,28
376.28,17.9998,1.0005,0.989,2.001,0.46989,0,Hard Pretzels,23
418.32,21.9996,0.9996,1.008,1.9992,0.47012,0,Nuggets Pretzels,28
460.32,21.9996,0.9996,1.008,1.9992,0.47992,0.9996,Mini Wheel Pretzels,28
502.6,20.0004,1.9992,1.008,1.9992,0.19012,4.0012,"Popped Chips, Barbecue",28
377.4,21.998,21.998,0,0,0,0,Mango Fruit Bars Made With Real Fruit,85
334.05,20.0005,18.9975,0,0,0,0,Grape Fruit Bars Made With Real Fruit,85
754.09,21.0021,17.0017,0,2.0002,0.05986,12.0012,Eclair Bars,73
627.45,11.9991,10.998,0,1.0011,0.03008,18.9974,"Ice Cream Bars, Vanilla, Chocolate",47
627.2,11.0005,1.9992,0.98,1.9992,0.02989,19.0022,Ice Cream Bars,49
544,13,12,0,2,0.045,15,Crunch Bars,50
669.06,24.9983,14.9978,0,2.0001,0.13511,8.496,Ice Cream Sandwiches,59
669.06,24.9983,14.9978,0,2.0001,0.13511,8.496,Ice Cream Sandwiches,59
669.06,20.9981,2.9972,0,2.9972,0.10974,9.499,Ice Cream Sandwiches,59
460.46,19.0036,18.0026,0,3.003,0.13013,4.004,Fudge Bars,77
1131.2,28,19,0.96,4,0.08,25,Sundae Cones,80
188.6,9.0022,9.0022,0,0.9982,0.01978,1.0028,Fruity Cream Pops,46
167.75,9.999,9.999,0,0,0,0,Fruity Pops,55
1214.29,26.9962,26.0029,1.001,3.003,0.11011,34.0032,Premium Ice Cream Bars,77
1129.98,22.9992,17.9968,1.036,2.997,0.07474,29.9996,Premium Ice Cream Bars,74
83.05,4.9995,0,0,0,0,0,Tropical Pops,55
167.2,9,2,0,2,0.0248,1.5,Fudge Pops,40
753.72,21.0012,15.9984,0.99,3.003,0.07986,14.5002,Ice Cream,66
126.08,8,4.9984,0,0.9984,0.36992,0,Devil's Food Cake Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Caramel Cake,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
668.58,15.9984,11.9988,0,3.003,0.07524,13.9986,Premium Ice Cream,66
585.42,19.998,17.0016,0,1.9998,0.05016,9.999,Premium Ice Cream,66
585.42,19.998,17.0016,0,1.9998,0.05016,9.999,Premium Ice Cream,66
668.58,15.9984,13.002,0.99,3.9996,0.07986,14.5002,Peanut Butter Premium Ice Cream,66
668.58,19.0014,15.0018,0,3.003,0.05478,15.0018,Premium Ice Cream,66
836.97,21.9972,19.0026,0.966,3.0015,0.06969,18.0021,Premium Ice Cream,69
668.58,21.0012,17.9982,0,1.9998,0.11484,13.002,Toffee Flavored Ice Cream With Caramel Cups And Luscious Denali Caramel,66
795.3,21.0012,15.9984,0.99,3.003,0.07524,17.0016,Ice Cream,66
585.42,15.9984,13.9986,0,3.003,0.06468,11.5038,Chocolate Premium Ice Cream,66
585.42,19.998,15.0018,0,1.9998,0.06468,9.4974,Premium Ice Cream,66
753.72,21.0012,17.0016,0.99,3.003,0.06996,16.005,Premium Ice Cream,66
668.58,21.0012,15.0018,0,3.003,0.06996,13.002,Chocolate Chip Cookie Dough,66
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
668.58,19.998,15.0018,0,3.003,0.10032,13.002,Premium Ice Cream,66
626.52,20.0031,17.0016,0,2.001,0.06003,11.4954,Premium Ice Cream,69
795.3,19.998,15.9984,0.99,3.003,0.07524,17.0016,Premium Ice Cream,66
794.19,18.0021,15.0006,0.966,4.002,0.11523,17.0016,Premium Ice Cream,69
585.42,19.0014,13.9986,0,1.9998,0.05478,11.0022,Premium Ice Cream,66
712.14,15.9984,13.002,0.99,3.9996,0.08976,15.5034,Premium Ice Cream,66
585.81,17.0016,16.0011,0,2.001,0.04002,11.4954,Premium Ice Cream,69
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
626.52,17.0016,16.0011,0,2.001,0.04485,12.9996,Premium Ice Cream,69
626.52,17.0016,16.0011,0,2.001,0.04485,12.9996,Premium Ice Cream,69
626.52,18.0021,16.0011,0,2.001,0.04485,12.9996,Premium Ice Cream,69
585.42,21.9978,15.9984,0,1.9998,0.05016,9.4974,Premium Ice Cream,66
626.52,17.0016,16.0011,0,2.001,0.04485,12.9996,Premium Ice Cream,69
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Premium Ice Cream,64
712.14,19.998,15.9984,0,3.003,0.06468,13.5036,Cream - Filled Chocolate Cupcake,66
836.88,19.998,15.9984,0.99,3.003,0.07986,16.5,Premium Ice Cream,66
461.32,22.9976,22.9976,0,1.0032,0.02508,3.496,Premium Ice Cream,76
753.72,21.0012,15.9984,0.99,3.9996,0.1353,14.0052,Premium Ice Cream,66
668.58,17.9982,15.0018,0,1.9998,0.04488,15.0018,Premium Ice Cream,66
753.48,22.9977,17.0016,0,2.001,0.06003,13.4964,Premium Ice Cream,69
502.32,23.9982,19.0026,0,5.0025,0.0552,0,"Greek Nonfat Frozen Yogurt, Vanilla Fudge Ywirl",69
502.32,23.9982,19.0026,0,5.0025,0.06003,0,Greek Non Fat Frozen Yogurt,69
458.85,23.9982,17.0016,0,5.0025,0.0552,0,Greek Nonfat Frozen Yogurt,69
460.8,15.0016,4,3.008,3.0016,0.07488,8.5056,"Reduce Fat Ice Cream, Butter Pecan",64
126.08,8,4.9984,0,0.9984,0.36992,0,Ice Cream,64
377.6,15.0016,4,3.008,3.0016,0.0448,4.9984,"No Sugar Added Reduced Fat Ice Creams, Chocolate",64
543.36,15.0016,4,3.008,4,0.09472,9.504,"Ice Cream, Peanut Butter Ripple",64
377.6,16,4,3.008,3.0016,0.0448,5.4976,Smooth And Creamy Vanilla Ice Cream,64
543.84,17.0016,15.9984,0.99,3.003,0.08514,6.501,"Light Ice Cream, Butter Pecans In Light Ice Cream, Butter Pecan",66
543.84,21.9978,19.0014,0,3.003,0.05478,6.501,"Light Ice Cream, Chocolate Chip Cookie Dough",66
419.76,17.9982,17.0016,0,3.003,0.05478,3.498,Light Coffee,66
126.08,8,4.9984,0,0.9984,0.36992,0,"Light Ice Cream, Chocolate Peanut Butter Cup",64
461.34,21.0012,17.0016,0,3.003,0.05478,2.5014,"Light Ice Cream, Light Chocolate Marshmallow",66
543.84,21.9978,19.0014,0,3.003,0.09504,5.9994,"Light Ice Cream, Light Cookies And Cream",66
126.08,8,4.9984,0,0.9984,0.36992,0,Light Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Light Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Light Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Light Ice Cream,64
126.08,8,4.9984,0,0.9984,0.36992,0,Ice Cream & Sherbet,64
544.72,29.9992,28.0016,0,1.0032,0.02024,1.5048,Sherbet,88
544.72,28.0016,26.9984,0,1.0032,0.02464,1.5048,Rainbow Sherbet,88
126.08,8,4.9984,0,0.9984,0.36992,0,Sherbet,64
544,31,29,2,1,0.01,0,100% Natural Seedless Raisins,40
460.4,26,13,2,1,0.0048,0,Large Prunes Snack Ready,40
418.4,26,15,3,1,0,0,Pitted Prunes Snack Ready,40
460.4,26,13,2,1,0.0048,0,Pitted Prunes Snack Ready,40
502,31,18,0,2,0.01,0,Gummi Sour Worms,40
20.71,0,0,0,0,0.03496,0,Fresh Salsa,19
543.48,8.9992,8.9992,5.012,9.9988,0.08988,7.9996,Roasted & Salted Soynuts,28
543.48,8.9992,0,5.012,9.9988,0,7.9996,Roasted No Salt Soy Nuts,28
711.6,11.001,3,0.99,3.999,0.0951,15.498,Honey Roasted Cashews,30
711.6,9,2.001,0.99,5.001,0.0051,17.001,Roasted No Salt Cashews,30
753.61,8.9993,1.9995,0.992,5.0003,0.11005,18.0017,Cashews,31
836.88,6.9993,0.9999,2.013,4.9995,0.09999,22.0011,Fancy Deluxe Mix,33
543.48,9.9988,6.0004,1.988,4.0012,0.02996,10.9984,Apricot Cranberry Mix,28
586.2,18,15.999,0.99,3,0.0699,9.999,Brotherhood Mix,30
543.48,14,11.0012,1.988,4.0012,0.05488,9.9988,Canyon Mix,28
502.6,19.0008,15.9992,1.008,1.9992,0.02492,5.502,Cherry Almond Fruit'N Nut Mix,28
586.2,15,12,2.01,3.999,0.0501,11.001,"Cross'N Country, Peanuts, Milk Chocolate Candies, Raisins, Cashews",30
627.84,18,14,1.984,3.0016,0.04992,10,Fruit'N Nut Medley,32
585.6,30,25,2,1,0.0248,5.5,Dried Fruit Nibbler,40
460.32,21.9996,20.0004,1.008,0,0.05012,4.0012,"Mango Tango; Dried Pineapple, Yogurt Raisins, Dried Papaya, Dried Mango, Walnuts, Dried Cranberries",28
669,11.001,0,2.01,6,0.24,13.002,Oriental Party Mix,30
628.02,11.9988,0,0.999,2.9997,0.29997,12.501,Sesame Oat Bran Sticks,27
502,32,24,2,1,0,0,Golden Raisins,40
753.2,29,23,1,3,0,8,"Peanuts, French Burnt",40
251.1,13.9995,13.0005,0,0,0,0,Fruit Runts,15
460.79,27.0013,23.998,0,1.0011,0,0,Original 100 % Pure Orange Juice,71
460.79,27.0013,23.998,0,1.0011,0,0,Frozen Concentrate For 100% Pure Orange Juice,71
501.97,29.0035,29.0035,0,1.0011,0.00994,0,100% Pure Apple Juice,71
502,28,28,0,0,0,0,Lemonade,50
460,28,28,0,0,0,0,Pink Lemonade,50
626.34,36.9964,36.9964,0,1.0001,0.02993,0,Frozen Concentrate For Grape Cocktail,73
752.22,27,12.9978,1.026,3.0024,0.19008,8.4996,Pastries With Icing Packets,54
752.5,25.998,2.002,0.98,3.997,0.42,7,Waffles,70
793.8,29.001,5.999,0.98,3.997,0.3801,7,"Waffles, Blueberry",70
752.22,26.001,11.9988,1.026,3.0024,0.1998,9.9954,Cream Cheese,54
752.5,25.998,2.002,0.98,3.997,0.42,7,Waffles,70
752.22,27,14.0022,1.026,3.0024,0.17982,8.4996,Cinnamon Roll,54
752.5,26.999,2.002,0.98,3.997,0.4298,8.001,Waffles,70
1296.54,33.9948,5.0022,2.016,13.0032,0.67032,18.0054,Supreme Thin Crust Pizza,126
1505.1,43.007,5.0025,4.06,16.994,0.56985,21.0105,Thin Crust Pizza Cheese,145
1717.6,43.0008,5.0008,3.952,16.9936,0.77976,27.9984,"Pepperoni, Thin Crust Pizza",152
1339.02,34.0044,3.999,2.967,13.9965,0.57018,19.995,"Thin Crust Pizza, Supreme Sausage, Pepperoni, Peppers, Onions & Black Olives.",129
755.04,28.0016,3.0008,2.992,9.9968,0.33968,6.5032,Pizza Bagels,88
752.5,28,3.003,3.01,3.997,0.3997,7,Waffles,70
1003.2,45.001,11,1.98,6.996,0.3003,3.498,Pancakes,110
795.52,28.0016,3.0008,2.992,9.9968,0.41976,8.5008,Pizza Bagels,88
1381.8,42,4.004,1.96,14.994,0.7798,15.008,"Self Rising Pizza, Chicken Bacon Ranch",140
1466.3,42.005,3.999,2.945,13.9965,0.8804,19.003,Self Rising Pizza,155
1421.28,42.0048,4.0032,2.016,13.9968,0.87984,18,Self Rising Pizza,144
1381.8,42.994,7,1.96,14.994,0.8694,16.996,Self Rising Pizza,140
878.5,30.002,3.997,0.98,3.003,0.35,10.5,Cinnamon Waffles,70
1131.9,36.9999,2.9988,1.029,11.9952,0.34986,13.4946,"Classic Pasta, Cheese Ravioli",147
1087.5,45,1,2,9,0.26,5.5,Classic Pasta Cheese Tortellini,125
1253.07,48.9996,12.9987,1.989,6.0021,0.65052,6.5052,Pancakes,117
1253.07,48.9996,12.9987,1.989,6.0021,0.65052,6.5052,Pancakes,117
1254.98,33.9945,2.9999,1.965,12.9952,0.64059,17.9994,"Brick Oven Style Pizza, Calcium Propionate To Retard Spoilage Of Crust",131
1630.86,37.0062,4.004,2.002,16.0006,0.91938,27.9972,Brick Oven Style Pizza,154
292.6,16.996,6.006,8.96,2.002,0,0.994,Raspberries,140
333.2,18.004,14,1.96,0.994,0,0,Pineapple,140
252.81,15.9954,11.0028,2.067,1.0017,0.00795,0,"Paradise Blend Peaches, Strawberries, Melon & Pineapple",159
330.15,19.003,13.0045,4.03,1.0075,0.00155,1.0075,Blueberries,155
188.7,7.004,0,2.975,3.0005,0.0153,0,Brussels Sprouts,85
448.8,28.0005,24.0075,2.97,1.0065,0.0033,0,Mango,165
